id,status,sort,name,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl
4253,2,0,Spinning Buzz Kick,Hybrid,NULL,Dr. Krippling,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4254,2,0,The Incredible Bulk,Hybrid,NULL,Dr. Krippling,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,2,0,Kaya 47,Hybrid,NULL,Advanced Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4256,2,0,ASH,Hybrid,NULL,Mr. Nice,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4257,2,0,FunkBerry,Hybrid,NULL,THC Development Seed Company,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,2,0,Lemon Candy,Hybrid,NULL,THC Development Seed Company,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,2,0,C7 Ultra,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,2,0,Velvet Rush X NL5/Haze,Hybrid,NULL,Swami Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,2,0,Velvet Rush,Hybrid,NULL,DJ Short,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,2,0,Mazar-I-Shariff X Guerrero,Hybrid,NULL,Swami Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,2,0,Guerrero,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,2,0,Granola Funk,Hybrid,NULL,Bodhi Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,2,0,Tiger Mountain,Hybrid,NULL,Bodhi Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266,2,0,Jahruba,Hybrid,NULL,Bodhi Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,2,0,Thai Fire OG,Hybrid,NULL,THC Plants Labs,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,2,0,Buzz Light Gear,Hybrid,NULL,Dr. Krippling,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,2,0,Chilly Willy,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,2,0,Mango Chutney,Hybrid,NULL,Dr. Krippling,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,2,0,Jelly Donut,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,2,0,Early OG,Hybrid,NULL,Bodhi Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,2,0,Daydream (Sativa Seedbank),Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,2,0,Mega Cookies,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,2,0,Bubbachron,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,2,0,Gooey Wreck,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,2,0,Goji Glue,Hybrid,NULL,Moxie Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,2,0,Goji Cheese,Hybrid,NULL,Moxie Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4279,2,0,Tangie Goji,Hybrid,NULL,Moxie Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,2,0,Schlemons,Hybrid,NULL,The Source Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,2,0,UV-A,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,2,0,Afghan H.A.,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,2,0,Afghan Poison,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,2,0,Afghan Abusive,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,2,0,Cab Driver,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,2,0,Smelliot,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,2,0,Chem Trail,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,2,0,Africanistan,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,2,0,Cougar Piss,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,2,0,4 Corners,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,2,0,Alfred Packer,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,2,0,Khyber Kush #1,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,2,0,Afghan Face-Off,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,2,0,Pineapple Hash Plant (Rare Dankness),Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295,2,0,Rectangle,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4296,2,0,Afghan Blue,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,2,0,I.E.D.,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4298,2,0,HillBilly Armor,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,2,0,Fort Collins Cough,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,2,0,Flo-OG,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,2,0,Ghost of LeeRoy,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,2,0,Afghan Ghost,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4303,2,0,Dank Commander,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4304,2,0,Afternoon Delight,Hybrid,NULL,Crockett Family Farms,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305,2,0,Chocolate Dream,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,2,0,Bubba Wreck,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,2,0,Crater Lake V4,Hybrid,NULL,Dynasty Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,2,0,Think-Tank,Hybrid,NULL,Dynasty Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,2,0,Soliloqueen,Hybrid,NULL,Dynasty Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4310,2,0,Mochalope,Hybrid,NULL,Dynasty Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4311,2,0,Caramel Cough,Hybrid,NULL,Dynasty Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,2,0,Caramel Candy Kush,Hybrid,NULL,Dynasty Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4313,2,0,BlisterFist,Hybrid,NULL,Dynasty Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,2,0,Bluniverse,Hybrid,NULL,Dynasty Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,2,0,Mardarin,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,2,0,Strawberry Wild,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4317,2,0,Lemon Guru,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318,2,0,Heavy OGK,Hybrid,NULL,Progressive Options,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,2,0,Blu OGK (OG Kush),Hybrid,NULL,The King Klone Brand,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320,2,0,Sapphire OG,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,2,0,Super Cookies,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,2,0,Harmony,Hybrid,NULL,Reeferman Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323,2,0,Mai Thai,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,2,0,Banana Jack,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325,2,0,Cherry Durban Poison,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,2,0,Purple Emergency,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,2,0,Snow Cookies,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,2,0,Hawaiian Cookies,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,2,0,Feygo Red Pop,Hybrid,NULL,710 Savant,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,2,0,Dreamy Jones,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,2,0,Purple Martian,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4332,2,0,Purple Durban Poison,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,2,0,Red Poison,Hybrid,NULL,Sweet Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,2,0,Aruba,Hybrid,NULL,Bodhi Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,2,0,Kush It,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,2,0,Cascadian Frost,Hybrid,NULL,Swami Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,2,0,Chiquita Banana,Hybrid,NULL,Utopia Farms,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,2,0,C4 x Tangie,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,2,0,Strawberry Kosher,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,2,0,Vets OG,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,2,0,Green Dawg,Hybrid,NULL,Franchise Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,2,0,OG Shark,Hybrid,NULL,Canadian Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,2,0,Mountain Kush,Hybrid,NULL,GreenLabel Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,2,0,Magic Purple Dog,Hybrid,NULL,B. Seeds Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,2,0,Magic Power,Hybrid,NULL,B. Seeds Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,2,0,Paraguayan Landrace,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,2,0,Purple Magic,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,2,0,Black Russian (Delicious),Hybrid,NULL,Delicious Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,2,0,Sugar Candy,Hybrid,NULL,Delicious Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,2,0,Sweet Lion Sitte,Hybrid,NULL,Delicious Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,2,0,Jaggen,Hybrid,NULL,Dr. Knospe,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,2,0,Snowryder,Hybrid,NULL,Short Stuff,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,2,0,Girl Scout Haze Cookies,Hybrid,NULL,Connoisseur Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,2,0,Cherry Fire x OG,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,2,0,Grand Daddy Urkle,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,2,0,Oil Spill,Hybrid,NULL,Aficionado Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4357,2,0,Pure Truth,Hybrid,NULL,California Breeders Association,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,2,0,Orange Sherbet,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359,2,0,Strawberry Cindy,Hybrid,NULL,RIPS Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4360,2,0,Life Preserver,Hybrid,NULL,RIPS Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,2,0,Strawberry Koochie,Hybrid,NULL,RIPS Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,2,0,Lifesaver x Haze Satellite,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,2,0,Afghani Pink,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,2,0,Airhead,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,2,0,Surf Cookies,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,2,0,Blue Vortex,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,2,0,Blue Fox,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,2,0,Northern Light Blue,Hybrid,NULL,Delicious Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,2,0,Blackberry Spacewreck,Hybrid,NULL,SnowHigh Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,2,0,Area 43,Hybrid,NULL,Franchise Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,2,0,White Fire 43 (Wifi 43),Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,2,0,Vanilla Sky,Hybrid,NULL,Eskobar,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,2,0,Da Chedda,Hybrid,NULL,SoCal Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,2,0,Urkle Dawg,Hybrid,NULL,SoCal Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,2,0,Old School Kush,Hybrid,NULL,SoCal Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,2,0,Purple Suicide F1,Hybrid,NULL,SoCal Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,2,0,Cherry Bomb V2 (SoCal),Hybrid,NULL,SoCal Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,2,0,Dawg Cookies F2,Hybrid,NULL,SoCal Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,2,0,SoCal Lemon Diesel,Hybrid,NULL,SoCal Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,2,0,Spicy Thai,Hybrid,NULL,SoCal Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,2,0,P.O.P. F2 (Pacific Ocean Platinum),Hybrid,NULL,SoCal Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,2,0,SoCal Giesel,Hybrid,NULL,SoCal Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,2,0,Triple Double,Hybrid,NULL,SoCal Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,2,0,Lemon Glue,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,2,0,Hard Lemon,Hybrid,NULL,SoCal Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,2,0,Thai Dragon 99,Hybrid,NULL,Dutchgrown Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,2,0,Maui Diesel,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,2,0,Prize Kush,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,2,0,P.O. #6 (Petrol OG),Hybrid,NULL,Progressive Options,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,2,0,Mango Haze x Big Blue,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391,2,0,Green Ribbon x Candy Jack,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,2,0,Evergreen Og,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,2,0,Cherry Bubba Kush,Hybrid,NULL,Riot Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,2,0,Viper Goji,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,2,0,Muay Thai,Hybrid,NULL,Flash Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,2,0,Stitch 0.1,Hybrid,NULL,Flash Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,2,0,Mr. Chiesel,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,2,0,Million Dollar Baby,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,2,0,Black Raspberry,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,2,0,Blizzard,Hybrid,NULL,Seedmakers Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,2,0,Dubking,Hybrid,NULL,Golden Lion Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402,2,0,Lizard King OG,Hybrid,NULL,Golden Lion Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,2,0,Banana Foster,Hybrid,NULL,Golden Lion Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,2,0,Banana Crack,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,2,0,Baby Breath,Hybrid,NULL,Gage Green Group,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4406,2,0,Grateful Breath F2,Hybrid,NULL,Gage Green Group,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4407,2,0,Lemon Kush x Tangie,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,2,0,Blueberry x Sour Grape,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,2,0,Gorilla Glue #4 x Mango OG,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,2,0,Sour Chem,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
